か	価	mac	名詞
か	窩	mac	名詞
か	顆	mac	名詞
かSじょうけっちょう	過S状結腸	win	名詞
かいG	壊G	win	名詞
かいG	潰G	win	名詞
かいPul	壊Pul	win	名詞
かいPul	潰Pul	win	名詞
かいStom	壊Stom	win	名詞
かいStom	潰Stom	win	名詞
かいうんどうにゅーろん	下位運動ニューロン	mac	名詞
かいうんどうにゅーろんしっかん	下位運動ニューロン疾患	win	名詞
かいうんどうにゅーろんまひ	下位運動ニューロン麻痺	win	名詞
かいか	カイカ	win	名詞
かいかせい	開花性	win	名詞
かいかせいせめんとしつこついけいせいしょう	開花性セメント質骨異形成症	win	名詞
かいがい	回外	both	名詞
かいがいい	回外位	mac	名詞
かいがいきん	回外筋	both	名詞
かいがんしっこう	開眼失行	win	名詞
かいきかんせん	回帰感染	mac	名詞
かいきせい	回帰性	win	名詞
かいきせいりうまち	回帰性リウマチ	win	名詞
かいきねつ	回帰熱	win	名詞
かいきほう	壊機法	mac	名詞
かいきょう	開胸	both	名詞
かいきょうしんぞう	開胸心臓	win	名詞
かいきょうしんぞうまっさーじ	開胸心臓マッサージ	win	名詞
かいきょうじゅつ	開胸術	mac	名詞
かいきょうじゅつごとうつうしょうこうぐん	開胸術後疼痛症候群	win	名詞
かいきょうずいそんしょう	下位胸髄損傷	win	名詞
かいきょうつい	下位胸椎	mac	名詞
かいきょうほう	開胸法	mac	名詞
かいけいずいそんしょう	下位頚髄損傷	win	名詞
かいけつびょう	壊血病	both	名詞
かいけつびょうせい	壊血病性	win	名詞
かいけつびょうせいひんけつ	壊血病性貧血	win	名詞
かいこう	開咬	win	名詞
かいこうしょうがい	開口障害	both	名詞
かいこうふぜん	開口不全	win	名詞
かいこうぶんぴ	開口分泌	mac	名詞
かいごさーびす	介護サービス	mac	名詞
かいごほうき	介護放棄	mac	名詞
かいごほけんほう	介護保険法	mac	名詞
かいさんふぜん	開散不全	win	名詞
かいさんまひ	開散麻痺	win	名詞
かいざいそうばん	介在層板	mac	名詞
かいざいにゅーろん	介在ニューロン	mac	名詞
かいざいはいれつ	介在配列	mac	名詞
かいざいばん	介在板	mac	名詞
かいざいぶ	介在部	mac	名詞
かいざいぶどうかん	介在部導管	mac	名詞
かいざーふらいしゃーかん	カイザーフライシャー環	win	名詞
かいざーふらいしゃーりん	カイザーフライシャー輪	win	名詞
かいざーふらいしゃーりん	カイザー・フライシャー輪	win	名詞
かいしえき	開始液	mac	名詞
かいしゃくもでる	解釈モデル	mac	名詞
かいしん	開心	mac	名詞
かいじょうつい	塊状椎	mac	名詞
かいじょぶんべん	介助分娩	win	名詞
かいすいできし	海水溺死	mac	名詞
かいすいよくひふえん	海水浴皮膚炎	win	名詞
かいせいぜん	改正前	win	名詞
かいせん	回旋	mac	名詞
かいせん	疥癬	both	名詞
かいせんいじょう	回旋異常	win	名詞
かいせんきん	回旋筋	mac	名詞
かいせんきんけんばん	回旋筋腱板	mac	名詞
かいせんきんけんばんれっしょう	回旋筋腱板裂傷	mac	名詞
かいせんけんばん	回旋腱板	mac	名詞
かいせんけんばんしょうこうぐん	回旋腱板症候群	win	名詞
かいせんし	回旋枝	mac	名詞
かいせんしゃい	回旋斜位	win	名詞
かいせんしゃし	回旋斜視	win	名詞
かいせんしゃそう	回旋射創	mac	名詞
かいせんしょう	疥癬症	mac	名詞
かいせんせい	回旋性	mac	名詞
かいせんせいがんしん	回旋性眼振	both	名詞
かいせんどうみゃく	回旋動脈	mac	名詞
かいせんへんけい	回旋変形	mac	名詞
かいぜんりつ	改善率	mac	名詞
かいそう	開創	mac	名詞
かいそう	開窓	mac	名詞
かいそうじゅつ	開窓術	mac	名詞
かいそうほう	開窓法	mac	名詞
かいぞん	開存	mac	名詞
かいぞんりつ	開存率	mac	名詞
かいたつけんいん	介達牽引	both	名詞
かいたつけんいんほう	介達牽引法	mac	名詞
かいだい	開大	mac	名詞
かいだいき	開大期	mac	名詞
かいだいそくど	開大速度	mac	名詞
かいちゅうしょう	回虫症	both	名詞
かいちゅうしょう	蛔虫症	win	名詞
かいちゅうしょうはいえん	回虫症肺炎	win	名詞
かいちゅうどく	貝中毒	win	名詞
かいちょう	回腸	win	名詞
かいちょうえし	回腸壊死	win	名詞
かいちょうえん	回腸炎	win	名詞
かいちょうかるちのいど	回腸カルチノイド	win	名詞
かいちょうがん	回腸癌	win	名詞
かいちょうきょうさく	回腸狭窄	win	名詞
かいちょうくろーんびょう	回腸クローン病	win	名詞
かいちょうけいしつ	回腸憩室	both	名詞
かいちょうけいしつえん	回腸憩室炎	win	名詞
かいちょうけいしつしょう	回腸憩室症	win	名詞
かいちょうけいしつせんこう	回腸憩室穿孔	win	名詞
かいちょうけっかく	回腸結核	win	名詞
かいちょうしょうかかんかんしつしゅよう	回腸消化管間質腫瘍	win	名詞
かいちょうじゅうせきしょう	回腸重積症	win	名詞
かいちょうそく	開張足	win	名詞
かいちょうどうかんけいせいじょうたい	回腸導管形成状態	win	名詞
